date,sales,unemployment,temperature,facebook_newsfeed_spend,facebook_newsfeed_impressions,youtube_brand_spend,youtube_brand_impressions,search_spend,search_clicks,youtube_performance_spend,youtube_performance_impressions,newspaper_spend,newspaper_readership,tv_spend,tv_gross_rating_points,cpi
6/17/20,1065647.975,11,81.77126866,11420.29241,9911992,25024.25134,10970185,24908.20344,10800,0,0,11623.22524,1135402,0,0,257.217
6/18/20,1072403.68,11,76.21349382,10791.90482,10130648,24353.45142,11599473,23414.77851,9661,0,0,12012.42359,778291,0,0,257.217
6/19/20,1051192.701,11,67.52552783,10889.62822,8615084,28620.69759,12050550,23201.12462,9986,0,0,12034.80127,1022401,0,0,257.217
6/20/20,1044189.844,11,62.15583706,10671.37523,8773538,23728.10771,12020801,21524.57465,9269,0,0,12469.86742,880358,0,0,257.217
6/21/20,1053797.839,11,78.54969815,10537.6751,9255645,21522.00623,9860179,21428.43431,10482,0,0,11846.95206,1065506,0,0,257.217
6/22/20,1080189.129,11,81.36583464,11045.94884,9591936,24958.26549,12644052,20264.62945,8949,0,0,12032.39965,986877,0,0,257.217
6/23/20,1075108.128,11,61.09343526,10904.84385,9972543,25819.42891,11736281,25068.55127,11335,0,0,12286.37541,784820,0,0,257.217
6/24/20,1056553.468,11,76.21775166,10591.18393,10319312,23682.30041,10444098,20561.25005,8836,0,0,11759.14088,972017,0,0,257.217
6/25/20,1068982.253,11,56.36194316,10677.38571,9300759,26824.29541,14104331,22523.57595,9580,0,0,11876.00434,1020795,21839.64136,1067942,257.217
6/26/20,1085668.84,11,64.72640133,11265.95441,10585113,24585.50989,11285627,23942.0673,10163,0,0,12061.52574,1186647,20157.79843,1353903,257.217
6/27/20,1065248.524,11,73.92962973,10839.28027,9483519,27309.89176,11644755,24458.53336,11439,0,0,12074.21849,931710,19470.50307,1116081,257.217
6/28/20,1075767.683,11,60.9763982,12055.17613,10482335,27555.87072,12538960,20625.75176,8842,0,0,12584.64247,1364937,19395.00109,1329089,257.217
6/29/20,1085807.599,11,63.53715535,11150.22551,11447103,26853.02989,12672766,25629.42701,11520,26651.8196,6621322,0,0,22611.30969,1291866,257.217
6/30/20,1066998.452,11,72.93740233,10355.98195,8801975,24878.68707,11367531,20802.56389,9164,27925.17522,6661617,0,0,20460.22078,1822373,257.217
7/1/20,1058876.961,10.2,57.95530272,10896.12148,8706305,20973.21067,10107981,21071.54604,9009,32115.47767,7705122,0,0,21887.13353,1486334,258.543
7/2/20,1080904.805,10.2,51.58623779,10426.44771,8806612,27888.66545,12520216,17647.67393,8522,21399.81212,5004807,0,0,17395.58444,1499878,258.543
7/3/20,1087786.673,10.2,54.93259143,10646.82053,8647638,23029.72408,11062338,24157.51931,10628,22384.35991,5420341,0,0,25693.40926,2748924,258.543
7/4/20,1084680.895,10.2,50.09295993,11146.46964,8694233,25409.17647,11629210,21514.12148,9927,30142.30402,7101153,0,0,22275.86468,1036494,258.543
7/5/20,1067729.453,10.2,68.17271744,11452.49801,10078137,24077.72854,11071259,22528.16886,9423,20930.90146,5031625,0,0,22764.31792,1325190,258.543
7/6/20,1077173.332,10.2,62.50234214,10530.66334,8697379,28473.10033,14212687,21430.83255,8825,26949.0393,6614787,0,0,20209.31295,1062625,258.543
7/7/20,1080062.791,10.2,47.14220829,11750.70902,11176206,22126.07977,9357370,23537.09395,10393,30741.40375,7360191,0,0,22637.82676,1208309,258.543
7/8/20,1057150.209,10.2,51.85821384,10205.0246,8811503,27160.76534,14299578,25638.92616,12039,22093.59612,5264922,0,0,21846.01871,1402801,258.543
7/9/20,1068307.17,10.2,65.62815779,11292.83621,9239303,26368.66591,12669147,22187.99265,9360,21650.49428,5168312,0,0,21962.88923,1046576,258.543
7/10/20,1087160.892,10.2,65.13439896,11807.42513,10379974,23777.15924,13647451,23678.01081,10571,29582.64892,7216936,0,0,20606.60307,1263366,258.543
7/11/20,1089808.743,10.2,46.1858642,11326.12145,10458326,27086.07634,12203581,21545.55419,9889,24366.02964,5944025,0,0,18141.79399,1316622,258.543
7/12/20,1089918.711,10.2,53.84349616,11591.17482,11428009,24009.11441,10877011,21438.8871,9258,33040.03936,8361487,0,0,22699.92391,1478561,258.543
7/13/20,1084739.657,10.2,54.70275804,10691.50692,11317877,26883.06877,14171620,24652.13368,10765,0,0,11919.77497,1026357,21952.32104,1247905,258.543
7/14/20,1080709.973,10.2,67.31980229,10111.63788,9547501,25811.4118,13058391,26244.65372,11138,0,0,12413.76769,1053697,18506.46711,1340808,258.543
7/15/20,1060524.637,10.2,54.65932668,10467.8979,9565722,22749.87423,9252933,22832.96644,10299,0,0,11687.64196,1043657,22792.4725,1482918,258.543
7/16/20,1070952.382,10.2,62.95648125,11175.26428,8488057,26518.20067,12981224,23677.7836,9925,0,0,11615.15739,996168,18876.58143,1189485,258.543
7/17/20,1070996.808,10.2,64.43517594,10738.98319,9606550,23548.95015,11610475,23116.58909,10333,0,0,12102.38952,750530,20704.25166,1308227,258.543
7/18/20,1067546.799,10.2,45.54117414,11443.8885,9861098,23004.94936,10205879,27003.14634,11295,0,0,11997.10386,1049893,21414.996,1847116,258.543
7/19/20,1062442.363,10.2,47.18608615,10976.14018,9190393,23378.20433,10899754,22434.82008,9669,0,0,12056.85888,1465206,20406.3363,1672511,258.543
7/20/20,1086591.393,10.2,49.68929027,11333.61849,11799226,26626.22453,11834282,24035.03827,11807,0,0,11936.39577,959345,24074.85883,1286207,258.543
7/21/20,1097690.412,10.2,59.40038404,11060.95889,9478270,29050.55051,12488150,25163.35884,10539,0,0,12084.5861,906750,22231.43787,1262867,258.543
7/22/20,1122700.349,10.2,74.58278253,11062.53714,11531207,30177.30731,12973620,22382.42352,9526,0,0,12117.12492,1034303,17456.92433,1377888,258.543
7/23/20,1073118.513,10.2,63.01572326,11425.19219,12353075,24998.50886,11730075,20115.63131,10345,0,0,11867.32993,887220,19538.28001,1682450,258.543
7/24/20,1072257.256,10.2,72.90541126,10770.08589,9131644,21538.89654,10754389,23406.73086,10820,0,0,12027.63926,1447001,23994.79688,1358403,258.543
7/25/20,1089811.841,10.2,72.88844623,11105.60128,9920232,26141.40942,13392229,23816.32053,10949,0,0,11767.02644,1012108,18296.20151,1122894,258.543
7/26/20,1097879.246,10.2,58.82852134,11051.28897,10751006,30844.96058,14122338,23224.68213,10608,0,0,11848.38577,731988,16103.52926,903474,258.543
7/27/20,1104546.422,10.2,79.65593822,11093.7171,10380075,27761.12306,13020596,21790.15544,9931,26859.59501,6501489,12112.07646,824942,18951.15949,2010132,258.543
7/28/20,1083466.323,10.2,58.92936276,10484.12882,10605707,25603.57061,11105092,23804.89125,9803,30653.26004,7301392,11925.08131,917554,17741.15465,1090075,258.543
7/29/20,1092264.707,10.2,62.04425682,10779.77416,9072524,25438.11289,13876688,24638.07804,11407,28123.53194,6757194,12116.21985,1117020,16622.94671,1124813,258.543
7/30/20,1074794.326,10.2,82.229628,10827.33731,8372108,25721.63737,11197421,23480.0355,10657,25038.46042,6096455,11748.46047,839690,18808.6612,1366312,258.543
7/31/20,1065458.202,10.2,76.9092976,10751.07097,12856816,25180.20192,11539678,24345.18416,10221,29889.78313,7305086,11806.02752,858788,17905.60602,1063559,258.543
8/1/20,1106707.664,8.4,65.92579197,10817.62541,11184981,26064.92011,11458786,22971.95044,9625,21902.61317,5330167,11849.87668,855331,19300.8389,1317654,259.58
8/2/20,1091018.857,8.4,79.57844665,11396.68048,12119843,24730.60048,13241820,20267.35493,8946,30479.33182,7345996,12099.0324,954253,20658.72633,1191008,259.58
8/3/20,1089886.051,8.4,88.25823727,11289.72552,10597043,23678.39586,11568964,25264.60036,11350,30473.03259,7208398,11943.22798,1166829,19398.30141,1003489,259.58
8/4/20,1071436.345,8.4,86.33639831,11018.23543,10431023,23486.56372,11659816,23141.4439,10013,25875.07135,6117059,11886.81808,887493,23137.6812,1309904,259.58
8/5/20,1069284.36,8.4,88.82381131,11015.96523,10497156,24037.72727,11502208,23075.87749,9492,19673.52106,4665835,12241.56067,1181215,20647.12717,1112460,259.58
8/6/20,1082872.102,8.4,75.00836233,10991.04744,10210267,23642.61072,11374693,18421.36619,8548,29520.77953,7009570,11764.72883,1099067,19312.18582,1157673,259.58
8/7/20,1091914.303,8.4,63.99444169,11199.09292,11103113,23775.07532,12257690,21017.20622,10264,22742.33769,5588207,12152.92866,1353449,20410.21817,1247390,259.58
8/8/20,1102860.955,8.4,86.24644038,10720.62999,9236200,26020.09074,12051146,23499.89273,10138,29282.36715,7249289,11993.9427,877388,18868.83372,922957,259.58
8/9/20,1090371.9,8.4,67.00389034,11162.18478,8907763,27297.4787,12610032,20868.31625,8321,32456.67154,7954632,11860.13014,1103279,24033.06409,1884526,259.58
8/10/20,1088200.086,8.4,75.93617066,11023.85346,11621397,23575.41964,11668347,21562.57012,9669,0,0,0,0,21711.34625,1334853,259.58
8/11/20,1059950.854,8.4,63.32496817,11284.47577,9083872,23584.34051,10541630,21552.16591,10090,0,0,0,0,20946.76951,1226836,259.58
8/12/20,1067542.575,8.4,70.4007381,11544.18927,10276626,21331.61101,9837024,20074.97165,9037,0,0,0,0,20459.1324,935524,259.58
8/13/20,1102615.653,8.4,79.75286935,11390.94622,9846296,24399.36615,11125054,23719.22634,10267,0,0,0,0,19767.06576,1241000,259.58
8/14/20,1065921.625,8.4,77.36816919,11474.73504,11142532,24329.96223,10422895,24676.25191,10724,0,0,0,0,20352.82096,1007157,259.58
8/15/20,1073211.044,8.4,59.6241641,11317.61638,10644892,23724.63087,11624932,24114.74887,10516,0,0,0,0,18404.04715,1130751,259.58
8/16/20,1091529.328,8.4,72.90432599,11027.49597,9083021,23990.21247,11811514,22879.00297,10724,0,0,0,0,23077.72315,1274191,259.58
8/17/20,1106194.664,8.4,55.22449817,10254.72294,9798384,29660.4023,13739494,20871.60729,9021,0,0,0,0,23205.95334,1558103,259.58
8/18/20,1090068.42,8.4,71.64925167,11945.41686,11151027,26019.91258,13160634,22214.67379,10128,0,0,0,0,20540.03624,1268699,259.58
8/19/20,1071170.158,8.4,79.64938296,11054.18071,9554675,23357.12036,11332736,20526.50356,9277,0,0,0,0,19857.76045,1468033,259.58
8/20/20,1093579.592,8.4,74.63869841,10987.70899,10882125,24730.02481,12933781,23391.04772,9778,0,0,0,0,18766.20773,878835,259.58
8/21/20,1094422.618,8.4,73.45421357,10496.93091,10520862,26986.4028,13331891,22786.63339,10110,0,0,0,0,24012.92279,2260404,259.58
8/22/20,1089334.23,8.4,59.54373663,11105.33147,10244968,23415.76191,10978292,23699.85937,10670,0,0,0,0,22624.36239,1696045,259.58
8/23/20,1062693.646,8.4,69.78807746,10839.34795,9084509,22047.81748,10489407,22723.03419,10239,0,0,0,0,17023.64874,925166,259.58
8/24/20,1126377.396,8.4,57.90695869,10750.88982,11233409,25375.44081,12200648,23300.54096,10410,27573.45235,6688992,11762.56311,841498,20977.38711,1444609,259.58
8/25/20,1087254.072,8.4,52.65822663,10796.3748,10744633,23054.36865,12022577,21793.39721,9216,33387.55798,7929391,12132.45366,1540482,21721.86085,1178710,259.58
8/26/20,1100088.615,8.4,56.42972093,11068.91307,9104807,26090.80313,10864015,17773.36252,7328,29034.08756,7145142,11801.69933,929667,20983.48573,1747763,259.58
8/27/20,1102605.524,8.4,57.79444797,10747.78855,10651939,27659.16626,14035906,22450.56794,10269,29510.54686,7325663,12172.87883,872694,19979.17132,1044282,259.58
8/28/20,1097512.479,8.4,67.30029824,11311.73633,11734681,25728.8263,13725618,23906.69785,11443,22653.89246,5600458,12369.77741,888424,19528.02651,1321154,259.58
8/29/20,1118826.6,8.4,63.24896049,10977.24978,10574989,23520.79445,11053970,22268.81372,9785,29608.1896,7059238,11540.46241,964717,18779.93784,1181699,259.58
8/30/20,1114353.573,8.4,69.64048964,10718.61747,10988760,24515.26901,11783427,23393.7609,10756,32667.14855,7820183,12254.09915,972675,20671.64985,1683870,259.58
8/31/20,1089683.195,8.4,44.90945839,11474.99154,8827368,23417.78585,11216457,24369.64027,11047,27426.7282,6642466,11858.64975,776975,17256.64062,962595,259.58
9/1/20,1084867.264,7.9,65.31599611,11139.40396,9915901,25479.14487,14220666,24601.77443,11621,25044.47091,6119813,12114.77259,1069691,20903.93427,1540662,260.19
9/2/20,1093669.275,7.9,54.660126,11918.23242,11190944,23896.54652,10218507,19622.48015,8887,27932.09285,6940237,11755.83479,769741,18344.83148,1298860,260.19
9/3/20,1112144.395,7.9,66.04364621,11028.45579,8821040,28886.32758,14715415,23963.93061,11142,25765.97773,6199052,11948.4654,942912,20965.74623,1345973,260.19
9/4/20,1123861.437,7.9,58.51232786,10772.65587,10416209,23940.71035,11850337,23733.67571,10512,19040.69074,4615856,11789.12563,926437,24062.35026,2135983,260.19
9/5/20,1085870.254,7.9,69.94849677,11209.49456,8860264,22822.27627,11823158,21472.35505,10142,27391.99651,6658745,12000.42462,874403,18528.11974,972374,260.19
9/6/20,1095024.402,7.9,70.35508742,11196.79579,11352208,28330.1379,15752273,21537.88103,10387,32688.73531,7780810,11885.73599,960541,18338.34065,979099,260.19
9/7/20,1083365.022,7.9,52.28669905,10429.66899,10548672,24444.19718,10980786,22188.50608,9709,0,0,12122.32127,1517206,17084.97241,871013,260.19
9/8/20,1106141.149,7.9,65.88023492,11025.84145,11880429,21031.84441,9508320,24698.68198,11482,0,0,11997.07682,894992,18194.69034,1222702,260.19
9/9/20,1065666.544,7.9,48.08190297,11076.61529,9014623,22652.15208,11812501,20166.57147,8392,0,0,12083.93665,800095,22736.79361,1494487,260.19
9/10/20,1085745.655,7.9,72.32024803,10451.34912,10820464,24672.40335,13347165,22287.69825,9261,0,0,12347.90785,1180750,17114.0189,1084077,260.19
9/11/20,1084450.417,7.9,51.93960111,10459.49108,9002228,27073.20687,12279776,24386.15533,11068,0,0,12173.9797,948984,21327.10474,1408021,260.19
9/12/20,1090829.445,7.9,64.91086035,10894.35134,8734800,24553.25185,11279283,24101.78332,10859,0,0,12172.34236,816703,21193.48692,986740,260.19
9/13/20,1098280.085,7.9,67.33836157,11302.35668,11336046,26101.29977,12484033,22328.36027,10269,0,0,12084.69332,994426,23523.09302,1297853,260.19
9/14/20,1102949.681,7.9,55.45219106,11071.05476,11064201,24503.80946,13162958,23729.20663,10743,0,0,11832.36244,1088189,23600.71046,1442292,260.19
9/15/20,1092345.867,7.9,67.19631641,10968.72891,9902789,28067.37885,13480628,23600.24996,10058,0,0,12180.24038,926912,16951.55769,925926,260.19
9/16/20,1095386.592,7.9,64.40562845,11202.52897,11091509,21487.36456,10347655,27521.29184,11300,0,0,12147.21345,898383,18928.68081,1212765,260.19
9/17/20,1105664.607,7.9,55.38241546,10260.91992,9905378,23120.95735,10867460,22314.51023,10052,0,0,12001.21974,1064026,18874.51297,1175977,260.19
9/18/20,1080034.455,7.9,57.74705591,11143.42438,9847394,24597.07716,12406577,24672.37765,11377,0,0,11514.1256,735089,24035.9265,1709759,260.19
9/19/20,1091161.555,7.9,82.15055843,10779.82286,9629717,26528.41759,14008788,24640.26433,10892,0,0,12204.53149,1025163,18174.81763,1181460,260.19
9/20/20,1101464.957,7.9,81.4818215,10646.1741,8314582,23571.95751,11681398,22976.8137,10398,0,0,11738.34502,881095,22626.65508,1699555,260.19
9/21/20,1085665.095,7.9,70.86478016,10826.16374,8802027,20709.40196,10692489,23218.00103,10744,30054.0462,7235620,0,0,17286.49921,906148,260.19
9/22/20,1090515.53,7.9,85.87867417,10381.59113,11216324,23519.44972,10811516,26693.59526,12870,31583.89121,7694591,0,0,22434.88673,1293574,260.19
9/23/20,1088627.833,7.9,74.09009361,11056.73926,9144571,27973.07214,13853756,22227.54793,9364,25786.13944,6227991,0,0,0,0,260.19
9/24/20,1097696.166,7.9,74.54825328,10868.06418,10179912,24676.9897,13071400,22086.85328,10200,27748.51695,6788985,0,0,0,0,260.19
9/25/20,1092162.439,7.9,80.05869115,10771.9297,10984159,26430.5529,12939368,22347.29518,9842,27565.49511,6841451,0,0,0,0,260.19
9/26/20,1059888.469,7.9,66.46270571,11079.97517,9684756,22539.63476,10219673,23885.58539,10350,24219.38892,5779555,0,0,0,0,260.19
9/27/20,1087446.641,7.9,64.66155856,11648.25483,10747700,26539.51792,12836747,22504.02752,9634,26832.6983,6382097,0,0,0,0,260.19
9/28/20,1084267.233,7.9,86.07929521,11767.03259,12476823,23351.91153,12147784,27560.61344,11803,32484.00509,7763118,0,0,0,0,260.19
9/29/20,1085848.426,7.9,68.48921588,11313.55961,10184173,28340.27903,14322775,21996.6054,10209,27906.10524,7072300,0,0,0,0,260.19
9/30/20,1067223.002,7.9,76.99727071,11613.31234,9839355,25010.39965,10657765,23625.85157,10915,24796.89022,5948905,0,0,0,0,260.19
10/1/20,1079827.943,6.9,84.76509172,11438.3216,10905601,24287.58226,10886583,24270.69064,10310,22840.20634,5430954,0,0,0,0,260.352
10/2/20,1097635.728,6.9,70.17675045,10721.57784,8136691,28777.364,15339818,19081.12429,8669,29927.52164,7288539,0,0,0,0,260.352
10/3/20,1105504.575,6.9,86.99003803,11550.07459,12790857,29774.64556,15333259,23070.68637,10325,31251.55722,7566070,0,0,0,0,260.352
10/4/20,1067826.024,6.9,83.1837281,10051.27615,8394031,24816.6853,11828835,20362.25894,8714,24812.64462,6118173,0,0,0,0,260.352
10/5/20,1070345.784,6.9,79.02721552,10909.69611,11749692,27271.79133,13620206,19346.79295,8524,0,0,11805.71944,1087485,0,0,260.352
10/6/20,1066911.153,6.9,63.15984746,11057.66527,8759819,23726.96684,11731283,24526.58479,11267,0,0,11895.108,1060772,0,0,260.352
10/7/20,1102261.064,6.9,77.36576546,11099.84184,10018950,24677.18076,12715906,24602.57817,10603,0,0,11849.60509,1963465,0,0,260.352
10/8/20,1075701.771,6.9,79.16128222,10909.35679,10261982,22123.91331,9064974,23857.52883,9502,0,0,11780.99983,910396,0,0,260.352
10/9/20,1090094.676,6.9,54.71502129,10790.67493,10626147,26094.95793,13829619,24821.05755,10825,0,0,12100.02828,1155055,0,0,260.352
10/10/20,1075044.38,6.9,57.87993818,11052.21206,11437255,25731.10245,12402561,22282.37193,9981,0,0,11839.7734,971792,0,0,260.352
10/11/20,1075328.579,6.9,74.98507293,11105.83088,8668817,24480.12658,11460351,22536.55867,10309,0,0,12023.26628,870637,0,0,260.352
10/12/20,1057643.892,6.9,68.15044892,11139.04412,9571943,21743.36772,11244409,20095.88522,9697,0,0,12083.7157,838855,0,0,260.352
10/13/20,1098740.666,6.9,73.06645254,11120.74274,10302927,24312.57102,12158092,24943.82211,10829,0,0,11975.32116,714317,0,0,260.352
10/14/20,1076296.375,6.9,70.39250938,11469.21322,8931509,26463.25345,10892519,19323.06795,9039,0,0,11917.27718,876483,0,0,260.352
10/15/20,1073242.035,6.9,56.68068901,10559.61533,8388147,23330.24398,11832652,24613.72134,10552,0,0,12343.65287,1154203,0,0,260.352
10/16/20,1059721.823,6.9,48.13395394,11014.92124,8349475,28418.94526,14578685,24849.53017,12368,0,0,12028.55699,994498,0,0,260.352
10/17/20,1074874.898,6.9,60.80132754,10820.91008,9115954,23182.25092,10638663,23880.9612,10908,0,0,11743.78711,837331,0,0,260.352
10/18/20,1078637.529,6.9,62.27172287,11792.90195,10123861,28489.42808,14087836,21929.46736,9707,0,0,12085.75361,964384,0,0,260.352
10/19/20,1086861.362,6.9,66.30672148,11259.3683,10741672,24623.34369,10691276,25694.8617,11342,27258.09106,6572699,11529.54635,825040,0,0,260.352
10/20/20,1076855.747,6.9,55.51377445,10781.41825,10697642,26845.80297,12296710,23225.64061,9638,31273.68396,7676615,11872.26551,841740,0,0,260.352
10/21/20,1085036.168,6.9,69.92617916,10881.17128,9264333,27629.92642,13091121,25398.14424,11564,27804.47758,6810983,11982.60055,1062944,0,0,260.352
10/22/20,1063079.859,6.9,63.12379275,10689.65044,8913684,24359.85629,11112174,21549.14924,9152,20731.28918,5101175,11876.57732,1040209,0,0,260.352
10/23/20,1074179.574,6.9,45.74389959,10605.28651,8858957,24520.11717,10763489,23022.49686,9192,23666.34758,5619162,11951.11008,1015427,22115.48518,1759412,260.352
10/24/20,1092693.583,6.9,48.06651255,11667.23174,10497033,25571.48255,12484054,22996.85618,10252,34578.98981,8473321,11990.1184,1285729,17267.87005,1104192,260.352
10/25/20,1084079.696,6.9,65.97866318,11432.2787,11222407,26669.14363,13275436,22417.42281,10555,25452.74092,6322514,11428.66142,1066283,22774.21463,1481575,260.352
10/26/20,1097264.451,6.9,55.57838248,10578.52905,9203512,23845.9653,11260808,24927.97867,11821,26785.46086,6519846,12008.87833,1248552,20665.61389,1444614,260.352
10/27/20,1102598.207,6.9,68.65280041,10830.3486,9924505,23690.39307,11155724,24651.57645,11927,31575.36695,7590165,11754.0322,1050235,20005.59428,1394475,260.352
10/28/20,1075980.112,6.9,69.26833469,10709.06976,8725089,26850.08698,11177554,22853.60334,10232,29554.59717,7228788,11792.87719,1053765,21724.23818,1340287,260.352
10/29/20,1076897.707,6.9,67.27636028,10815.43904,9622168,26353.12153,11740028,20103.98647,9100,37321.8786,9192089,12095.72818,1010141,21518.06486,1510536,260.352
10/30/20,1097396.558,6.9,61.02125027,10770.46315,10535119,29139.84228,13425410,19630.44165,8986,24744.89398,6003929,11764.35265,973138,17973.98801,1264326,260.352
10/31/20,1075920.743,6.9,63.30878047,11550.56768,9984600,26677.75939,13832019,25124.75061,11135,23465.77162,5797033,12243.41469,1065610,20338.97926,1374452,260.352
11/1/20,1097590.136,6.7,69.34353643,10898.40381,9618248,25834.0721,11759576,23606.81139,11220,28373.3223,6884999,11945.75431,1114120,17310.02982,983444,260.721
11/2/20,1102463.421,6.7,60.48587908,11396.99174,10521323,22792.41122,10505684,24149.72997,10843,0,0,0,0,24013.80166,1958865,260.721
11/3/20,1085257.125,6.7,60.86779597,10852.0998,10690600,25178.23782,10717830,23347.11072,9948,0,0,0,0,21565.09414,1620658,260.721
11/4/20,1084044.8,6.7,66.32902658,10797.332,9676144,26313.24505,13132537,21243.65113,9315,0,0,0,0,18515.36855,1095457,260.721
11/5/20,1096553.283,6.7,55.94358129,11229.08345,9951568,22305.00218,10452966,24032.07239,10774,0,0,0,0,22246.04904,964600,260.721
11/6/20,1099290.369,6.7,75.51275658,11565.61773,10078573,22062.97629,9974854,18718.42183,8524,0,0,0,0,24627.2044,1730665,260.721
11/7/20,1089295.97,6.7,67.97505521,11065.25355,10472283,25065.41353,11644601,23649.79413,10218,0,0,0,0,17880.92435,1014215,260.721
11/8/20,1093709.189,6.7,59.19404868,10473.07383,8404930,27091.417,14323811,17448.34674,7643,0,0,0,0,25070.95464,1796123,260.721
11/9/20,1098187.004,6.7,59.46309901,11253.10077,11840228,28358.44411,13429468,20879.12006,8552,0,0,0,0,20441.06935,1252041,260.721
11/10/20,1076270.378,6.7,60.52862385,11486.3658,10174232,27235.61828,13003723,25119.19374,11349,0,0,0,0,18984.97823,1388409,260.721
11/11/20,1106473.67,6.7,58.53089868,10864.38154,9138998,27332.64196,14186736,25340.48627,11393,0,0,0,0,17132.65847,1218276,260.721
11/12/20,1088147.75,6.7,65.95342971,11482.10029,10421951,26272.45453,12436235,24767.13786,11347,0,0,0,0,17840.12465,1521117,260.721
11/13/20,1081786.286,6.7,84.65833353,10738.61238,10731988,24994.69572,12552718,25594.28063,11617,0,0,0,0,21839.70988,1585364,260.721
11/14/20,1086212.048,6.7,62.86931335,11229.45239,9098108,25550.88183,13009917,22677.98454,10565,0,0,0,0,22153.36926,1767673,260.721
11/15/20,1103824.726,6.7,65.11532676,11001.10624,9328139,23876.11559,11740351,22300.23939,9955,0,0,0,0,19470.38518,1266464,260.721
11/16/20,1074363.776,6.7,62.96144238,10989.96067,8384235,25004.60285,10407371,20667.26194,8783,26554.68888,6525067,11893.0168,959805,22253.60822,1336839,260.721
11/17/20,1112414.094,6.7,62.83469405,11051.09946,10160900,27231.3779,12807637,22056.24404,9333,36031.26615,8613318,12112.08378,954996,20028.80599,1487599,260.721
11/18/20,1090877.238,6.7,87.64567029,10754.23053,10508549,24326.89731,11277314,25433.38278,10859,23740.59628,6061589,12116.70198,1014453,20173.76789,1345528,260.721
11/19/20,1086549.686,6.7,85.48539636,10669.04152,9401617,23655.59749,11698881,22314.20416,9648,21081.79579,5105720,12136.58941,1035372,23801.98174,1711843,260.721
11/20/20,1101866.166,6.7,66.78770349,10742.8508,10197698,23154.03569,12057461,26679.86463,11988,29452.65871,7153617,12523.42035,1013756,17404.095,913554,260.721
11/21/20,1123468.685,6.7,75.32386489,10922.99203,13341972,26842.84259,13040509,19524.81331,8338,31156.50724,7499096,11981.5542,1264546,16391.74158,1137374,260.721
11/22/20,1099629.677,6.7,69.59050433,11394.78978,9224408,26049.70158,13273076,22339.41429,8908,31475.08978,7942162,11733.09855,1020310,20194.22821,1125663,260.721
11/23/20,1097990.206,6.7,68.08647941,10368.88164,10404614,26133.27489,11852483,23842.58443,11041,28098.33494,6810534,12006.44075,874967,22588.77097,1425713,260.721
11/24/20,1124401.118,6.7,63.28058725,10596.91276,11954295,27123.30266,12959570,24977.00204,11109,26460.1954,6463597,11797.72456,1150031,18832.93733,1081930,260.721
11/25/20,1099657.252,6.7,70.88626722,11303.53128,9780158,24424.92494,11423324,24353.49167,10621,23935.43662,5789727,11687.63935,916066,15980.83892,938111,260.721
11/26/20,1075355.858,6.7,77.42386194,10112.67065,8773582,25408.95338,10757596,23185.39146,10289,29416.72031,7114203,12792.68471,918756,23445.80936,1287379,260.721
11/27/20,1101990.978,6.7,66.30643935,10882.89246,10273610,24483.18412,11061705,24087.47685,10402,34210.99108,8238418,11892.03913,861687,19596.36417,1355961,260.721
11/28/20,1094009.313,6.7,75.47523455,10640.05991,8958291,28179.80464,13515449,24066.76287,10757,29418.60764,7093347,12309.28886,1190715,18075.75378,1359502,260.721
11/29/20,1119365.333,6.7,78.23496319,11519.27848,10962498,29048.78662,15873694,26421.78973,11498,21205.7867,5052420,11863.39031,914350,23218.37677,1243055,260.721
11/30/20,1108635.704,6.7,78.23400091,11194.03685,10232076,28010.99146,13745342,20724.106,8923,0,0,11751.24217,775332,16331.90826,1321084,260.721
12/1/20,1083161.643,6.7,73.78297866,10799.7206,8647725,26500.5809,10913792,24902.74226,11207,0,0,12098.40148,1203599,18236.22759,915240,261.564
12/2/20,1096731.637,6.7,60.12878315,10929.72027,10704846,27790.08232,14410176,23731.47015,10477,0,0,11937.33013,1126385,19869.64497,1689111,261.564
12/3/20,1115911.415,6.7,51.09775431,10417.19846,10695757,27213.35552,12158194,26150.00887,10877,0,0,12195.73692,953376,21874.06639,1283510,261.564
12/4/20,1096598.942,6.7,73.75114697,9982.702328,8706063,24543.65809,11228122,21604.44034,9920,0,0,12300.92006,825003,19091.8182,924630,261.564
12/5/20,1095608.006,6.7,65.50627185,11490.18122,9712336,28231.3481,13685223,22548.59645,9693,0,0,12302.24615,1101351,24489.29926,1487837,261.564
12/6/20,1088650.778,6.7,62.11271772,10495.88877,8489683,24737.85814,11859151,23435.0694,11325,0,0,11975.31669,1085004,21089.32829,1228857,261.564
12/7/20,1105103.048,6.7,67.07058681,10827.88818,10856017,25254.43646,11387337,25770.32483,11587,0,0,11866.33741,941459,16638.96507,859288,261.564
12/8/20,1096697.355,6.7,47.44493978,11013.84613,11577494,28330.93213,13588047,21080.90236,9155,0,0,12020.05899,1336810,20648.74145,1186674,261.564
12/9/20,1106659.807,6.7,64.90262497,10850.40302,10408576,27584.98314,11305489,23719.34181,10720,0,0,12109.71587,775777,19454.32539,1299464,261.564
12/10/20,1079505.525,6.7,67.80675611,11163.26634,9863831,24191.5189,11787202,23908.83827,10597,0,0,11753.23546,1113248,19976.98676,1207628,261.564
